LOA,No_of_Teus,GRT,port_waiting_time,ops_preparation_time,total_port_time,start_minutes_of_day,arrival_hour,arrival_day,arrival_month,arrival_year,arrival_dayofweek,Berth_Code_encoded,size_category_encoded,teu_category_encoded,grt_category_encoded,season_encoded,teu_per_meter,grt_per_meter,grt_per_teu,total_prep_ratio,waiting_ratio,teu_density,volume_index,avg_prep_time_by_size,avg_waiting_time_by_size,is_night_arrival,is_weekend,completion_minutes
202,2876,98892,0.432,0.48,16.084,634,10,28,12,2022,2,8,2,1,1,0,14.237623762376238,489.56435643564356,34.38525730180807,1.1111111111111112,0.02685899030092017,0.00014397144119217164,3858.6359284753707,0.341793401319736,0.4713617276544691,0,0,862
328,2980,100660,0.312,0.4536,16.436,1093,17,30,12,2022,4,9,0,2,2,0,9.085365853658537,306.890243902439,33.77852348993289,1.4538461538461538,0.01898272085665612,9.025795602680843e-05,4616.530168273449,0.33365267175572516,0.4695648854961832,0,0,894
358,3108,102836,0.624,0.38880000000000003,17.2848,198,2,30,12,2022,4,0,3,2,2,0,8.681564245810057,287.2513966480447,33.087516087516086,0.6230769230769231,0.036101083032490974,8.442145013234719e-05,4854.782049318835,0.33921854583772393,0.46746469968387777,1,0,932
180,2892,99164,0.432,0.2808,15.717600000000001,1036,16,17,12,2022,5,1,2,2,2,0,16.066666666666666,550.9111111111112,34.28907330567082,0.65,0.02748511223087494,0.00016202116359431514,3723.416424372287,0.341793401319736,0.4713617276544691,0,1,867
339,2870,98790,0.504,0.2928,15.658000000000001,544,8,8,1,2023,6,2,3,1,1,3,8.466076696165192,291.4159292035398,34.42160278745644,0.580952380952381,0.03218801890407459,8.569770924349824e-05,4580.696592876469,0.33921854583772393,0.46746469968387777,0,1,861
200,2876,98892,0.576,0.4632,16.1728,745,11,27,12,2022,1,3,2,1,1,0,14.38,494.46,34.38525730180807,0.8041666666666667,0.03561535417491096,0.00014541115560409335,3845.8588947640983,0.341793401319736,0.4713617276544691,0,0,862
189,3200,104400,0.48,0.216,17.104,47,0,1,1,2023,6,4,2,0,0,3,16.93121693121693,552.3809523809524,32.625,0.45,0.02806361085126286,0.00016217640738713535,3982.0260216662036,0.341793401319736,0.4713617276544691,1,1,960
113,3240,105080,0.384,0.20879999999999999,17.172,462,7,3,1,2023,1,5,4,0,0,3,28.672566371681416,929.9115044247787,32.4320987654321,0.54375,0.02236198462613557,0.0002728641641766408,3375.8346972512777,0.3408404580152672,0.4721145038167939,0,0,972
221,2890,99130,0.432,0.2424,15.5852,777,12,22,12,2022,3,6,1,1,1,0,13.076923076923077,448.552036199095,34.30103806228374,0.5611111111111111,0.027718604830223544,0.00013191690786767957,3985.6431086520215,0.33098196027352655,0.46991077824812766,0,0,867
302,2756,96852,0.504,0.408,15.388000000000002,43,0,31,12,2022,5,7,0,4,4,0,9.125827814569536,320.70198675496687,35.1422351233672,0.8095238095238094,0.03275279438523525,9.422446428126973e-05,4319.812695925734,0.33365267175572516,0.4695648854961832,1,1,826
319,3108,102836,0.432,0.48,17.244,178,2,29,12,2022,3,8,0,2,2,0,9.74294670846395,322.36990595611286,33.087516087516086,1.1111111111111112,0.025052192066805846,9.474256786012632e-05,4671.6714235656045,0.33365267175572516,0.4695648854961832,1,0,932
380,3150,103550,0.312,0.4536,17.286,658,10,31,12,2022,5,9,3,0,0,0,8.289473684210526,272.5,32.87301587301587,1.4538461538461538,0.01804928844151336,8.005286030140538e-05,4985.951900478363,0.33921854583772393,0.46746469968387777,0,1,945
357,2836,98212,0.624,0.38880000000000003,15.9248,1254,20,30,12,2022,4,0,3,1,1,0,7.943977591036415,275.10364145658264,34.63046544428773,0.6230769230769231,0.039184165578217627,8.088601791060578e-05,4632.82966262603,0.33921854583772393,0.46746469968387777,1,0,850
281,3300,106100,0.432,0.2808,17.7576,558,9,18,12,2022,6,1,0,3,3,0,11.743772241992882,377.5800711743772,32.15151515151515,0.65,0.02432761183943776,0.00011068588352490935,4616.489809475813,0.33365267175572516,0.4695648854961832,0,1,990
200,3108,102836,0.504,0.2928,16.848000000000003,62,0,9,1,2023,0,2,2,2,2,3,15.54,514.18,33.087516087516086,0.580952380952381,0.02991452991452991,0.00015111439573690146,3998.3922205145323,0.341793401319736,0.4713617276544691,1,0,932
210,3300,106100,0.576,0.4632,18.2928,294,4,28,12,2022,2,3,1,3,3,0,15.714285714285714,505.23809523809524,32.15151515151515,0.8041666666666667,0.03148779847808974,0.00014810825366904536,4189.377920606272,0.33098196027352655,0.46991077824812766,1,0,990
194,3108,102836,0.48,0.216,16.644000000000002,1092,17,1,1,2023,6,4,2,2,2,3,16.02061855670103,530.0824742268042,33.087516087516086,0.45,0.028839221341023787,0.00015578803684216646,3958.0016588182853,0.341793401319736,0.4713617276544691,0,1,932
369,2190,87230,0.384,0.20879999999999999,11.921999999999999,71,0,4,1,2023,2,5,3,4,4,3,5.934959349593496,236.39566395663957,39.8310502283105,0.54375,0.03220936084549573,6.803805284413041e-05,4130.907318044946,0.33921854583772393,0.46746469968387777,1,0,657
275,4100,119700,0.432,0.2424,21.6352,286,4,23,12,2022,4,6,1,3,3,0,14.909090909090908,435.27272727272725,29.195121951219512,0.5611111111111111,0.019967460434846915,0.00012455380876433508,5129.443301080306,0.33098196027352655,0.46991077824812766,1,0,1230
348,2450,91650,0.504,0.408,13.858,980,15,31,12,2022,5,7,3,4,4,0,7.040229885057471,263.36206896551727,37.40816326530612,0.8095238095238094,0.03636888439890316,7.681647446871218e-05,4275.227852839574,0.33921854583772393,0.46746469968387777,0,1,735
284,2678,95526,0.432,0.48,15.094000000000001,1223,19,29,12,2022,3,8,0,4,4,0,9.429577464788732,336.35915492957747,35.670649738610905,1.1111111111111112,0.028620643964489198,9.871215653108821e-05,4172.6968611471375,0.33365267175572516,0.4695648854961832,0,0,803
119,3456,108752,0.312,0.4536,18.816000000000003,274,4,1,1,2023,6,9,4,3,3,3,29.04201680672269,913.8823529411765,31.46759259259259,1.4538461538461538,0.016581632653061222,0.00026704811687805913,3549.6536732303584,0.3408404580152672,0.4721145038167939,1,1,1036
180,2876,98892,0.624,0.38880000000000003,16.1248,788,12,31,12,2022,5,0,2,1,1,0,15.977777777777778,549.4,34.38525730180807,0.6230769230769231,0.03869815439571343,0.00016156795067121484,3713.135937585877,0.341793401319736,0.4713617276544691,0,1,862
190,2980,100660,0.432,0.2808,16.1576,198,3,19,12,2022,0,1,2,2,2,0,15.68421052631579,529.7894736842105,33.77852348993289,0.65,0.02673664405604793,0.00015581373461470086,3848.3591591088602,0.341793401319736,0.4713617276544691,1,0,894
170,3108,102836,0.504,0.2928,16.848000000000003,1086,17,9,1,2023,0,2,4,2,2,3,18.28235294117647,604.9176470588235,33.087516087516086,0.580952380952381,0.02991452991452991,0.0001777816420434135,3787.549950304656,0.3408404580152672,0.4721145038167939,0,0,932
300,2892,99164,0.576,0.4632,16.2528,1402,22,28,12,2022,2,3,0,2,2,0,9.64,330.5466666666667,34.28907330567082,0.8041666666666667,0.035440047253396334,9.721269815658909e-05,4414.5983165593725,0.33365267175572516,0.4695648854961832,1,0,867
379,2870,98790,0.48,0.216,15.454,669,10,2,1,2023,0,4,3,1,1,3,7.572559366754618,260.65963060686016,34.42160278745644,0.45,0.031059919761873948,7.665309613072798e-05,4754.206382139261,0.33921854583772393,0.46746469968387777,0,0,861
210,2300,89100,0.384,0.20879999999999999,12.472,805,13,4,1,2023,2,5,1,4,4,3,10.952380952380953,424.2857142857143,38.73913043478261,0.54375,0.03078896728672226,0.00012292234514456736,3504.3564799641663,0.33098196027352655,0.46991077824812766,0,0,690
230,3200,104400,0.432,0.2424,17.1352,163,2,24,12,2022,5,6,1,0,0,0,13.91304347826087,453.9130434782609,32.625,0.5611111111111111,0.0252112610299267,0.00013326669998334166,4251.3425977361785,0.33098196027352655,0.46991077824812766,1,1,960
127,3240,105080,0.504,0.408,17.808,390,6,1,1,2023,6,7,4,0,0,3,25.511811023622048,827.4015748031496,32.4320987654321,0.8095238095238094,0.02830188679245283,0.00024278465001543632,3509.858420763153,0.3408404580152672,0.4721145038167939,0,1,972
295,2890,99130,0.432,0.48,16.154,708,11,30,12,2022,4,8,0,1,1,0,9.796610169491526,336.03389830508473,34.30103806228374,1.1111111111111112,0.026742602451405223,9.882588691104132e-05,4388.4213739637735,0.33365267175572516,0.4695648854961832,0,0,867
190,2756,96852,0.312,0.4536,15.315999999999999,1417,23,1,1,2023,6,9,2,4,4,3,14.505263157894737,509.7473684210526,35.1422351233672,1.4538461538461538,0.020370854008879606,0.00014976730638391296,3701.523144018137,0.341793401319736,0.4713617276544691,1,1,826
190,2580,93860,0.624,0.38880000000000003,14.6448,329,5,1,1,2023,6,0,2,4,4,3,13.578947368421053,494.0,36.37984496124031,0.6230769230769231,0.04260898066207801,0.00014467235636502293,3583.311958528829,0.341793401319736,0.4713617276544691,0,1,774
189,3150,103550,0.432,0.2808,17.0076,1178,19,19,12,2022,0,1,2,0,0,0,16.666666666666668,547.8835978835979,32.87301587301587,0.65,0.025400409228815354,0.00016095284081764043,3950.397706043293,0.341793401319736,0.4713617276544691,0,0,945
210,2836,98212,0.504,0.2928,15.488000000000001,675,10,10,1,2023,1,2,1,1,1,3,13.504761904761905,467.67619047619047,34.63046544428773,0.580952380952381,0.03254132231404958,0.00013750623044802982,3881.7720215603094,0.33098196027352655,0.46991077824812766,0,0,850
264,3300,106100,0.576,0.4632,18.2928,956,15,29,12,2022,3,3,1,3,3,0,12.5,401.8939393939394,32.15151515151515,0.8041666666666667,0.03148779847808974,0.000117813383600377,4521.450183384211,0.33098196027352655,0.46991077824812766,0,0,990
281,3108,102836,0.576,0.4632,17.3328,196,2,3,1,2023,1,4,0,2,2,3,11.06049822064057,365.9644128113879,33.087516087516086,0.8041666666666667,0.033231791747438386,0.00010755473006185158,4478.2757855206455,0.33365267175572516,0.4695648854961832,1,0,932
211,2870,98790,0.312,0.4536,15.886,138,1,5,1,2023,3,5,1,1,1,3,13.601895734597157,468.1990521327014,34.42160278745644,1.4538461538461538,0.019639934533551555,0.00013768494518268202,3911.041694091806,0.33098196027352655,0.46991077824812766,1,0,861
128,3100,102700,0.624,0.38880000000000003,17.244799999999998,1225,20,24,12,2022,5,6,4,2,2,0,24.21875,802.34375,33.12903225806452,0.6230769230769231,0.03618482093152719,0.0002358203505355404,3441.2326572208735,0.3408404580152672,0.4721145038167939,1,1,930
247,3200,104400,0.432,0.2808,17.2576,17,0,2,1,2023,0,7,1,0,0,3,12.955465587044534,422.67206477732793,32.625,0.65,0.02503244947153718,0.0001240944979601967,4353.606204986644,0.33098196027352655,0.46991077824812766,1,0,960
179,3240,105080,0.504,0.2928,17.508,249,3,31,12,2022,5,8,2,0,0,0,18.100558659217878,587.0391061452514,32.4320987654321,0.580952380952381,0.028786840301576425,0.0001722550310165386,3935.2533905102996,0.341793401319736,0.4713617276544691,1,1,972
99,2890,99130,0.576,0.4632,16.2428,931,15,2,1,2023,0,9,4,1,1,3,29.19191919191919,1001.3131313131313,34.30103806228374,0.8041666666666667,0.035461866180707756,0.0002944811781692645,3049.6222518823647,0.3408404580152672,0.4721145038167939,0,0,867
256,2756,96852,0.48,0.216,14.884,1207,19,1,1,2023,6,0,1,4,4,3,10.765625,378.328125,35.1422351233672,0.45,0.03224939532383768,0.0001111554227068104,4088.2984349947624,0.33098196027352655,0.46991077824812766,0,1,826
137,2580,93860,0.384,0.20879999999999999,13.872,770,12,20,12,2022,1,1,4,4,4,0,18.83211678832117,685.1094890510949,36.37984496124031,0.54375,0.02768166089965398,0.00020064049422886392,3213.218615399546,0.3408404580152672,0.4721145038167939,0,0,774
311,3150,103550,0.432,0.2424,16.8852,176,2,11,1,2023,2,2,0,0,0,3,10.128617363344052,332.95819935691316,32.87301587301587,0.5611111111111111,0.025584535569611256,9.781378429110624e-05,4663.804624051102,0.33365267175572516,0.4695648854961832,1,0,945
304,2836,98212,0.504,0.408,15.788,625,10,30,12,2022,4,3,0,1,1,0,9.328947368421053,323.0657894736842,34.63046544428773,0.8095238095238094,0.03192297947808462,9.498785655949429e-05,4391.182177356603,0.33365267175572516,0.4695648854961832,0,0,850
287,3300,106100,0.432,0.48,18.204,1247,20,3,1,2023,1,4,0,3,3,3,11.498257839721255,369.6864111498258,32.15151515151515,1.1111111111111112,0.023731048121292023,0.00010837189292856979,4649.11626170012,0.33365267175572516,0.4695648854961832,1,0,990
98,3108,102836,0.312,0.4536,17.076,1110,18,5,1,2023,3,0,4,2,2,3,31.714285714285715,1049.3469387755101,33.087516087516086,1.4538461538461538,0.018271257905832748,0.0003083967259936765,3152.226534475687,0.3408404580152672,0.4721145038167939,0,0,932
113,1920,82640,0.624,0.38880000000000003,11.3448,838,13,25,12,2022,6,1,4,4,4,0,16.991150442477878,731.3274336283185,43.041666666666664,0.6230769230769231,0.05500317325999577,0.00020560443420229762,2617.319014241051,0.3408404580152672,0.4721145038167939,0,1,576
337,2450,91650,0.432,0.2808,13.5076,1067,17,2,1,2023,0,2,3,4,4,3,7.270029673590504,271.9584569732938,37.40816326530612,0.65,0.031981995321152534,7.932383713683038e-05,4229.69921685802,0.33921854583772393,0.46746469968387777,0,0,735
104,2678,95526,0.504,0.2928,14.698,1312,21,31,12,2022,5,3,4,4,4,0,25.75,918.5192307692307,35.670649738610905,0.580952380952381,0.03429037964348891,0.0002695601197579717,2985.303578629397,0.3408404580152672,0.4721145038167939,1,1,803
257,3456,108752,0.576,0.4632,19.0728,477,7,3,1,2023,1,4,1,3,3,3,13.447470817120623,423.15953307392994,31.46759259259259,0.8041666666666667,0.030200075500188748,0.00012365262999412078,4588.260177040133,0.33098196027352655,0.46991077824812766,0,0,1036
202,2876,98892,0.48,0.216,15.484,679,11,2,1,2023,0,5,2,1,1,3,14.237623762376238,489.56435643564356,34.38525730180807,0.45,0.030999741668819424,0.00014397144119217164,3858.6359284753707,0.341793401319736,0.4713617276544691,0,0,862
328,2980,100660,0.384,0.20879999999999999,15.872,181,2,21,12,2022,2,6,0,2,2,0,9.085365853658537,306.890243902439,33.77852348993289,0.54375,0.024193548387096774,9.025795602680843e-05,4616.530168273449,0.33365267175572516,0.4695648854961832,1,0,894
358,3108,102836,0.432,0.2424,16.6752,1208,19,11,1,2023,2,7,3,2,2,3,8.681564245810057,287.2513966480447,33.087516087516086,0.5611111111111111,0.025906735751295335,8.442145013234719e-05,4854.782049318835,0.33921854583772393,0.46746469968387777,0,0,932
180,2892,99164,0.312,0.4536,15.996,142,1,31,12,2022,5,8,2,2,2,0,16.066666666666666,550.9111111111112,34.28907330567082,1.4538461538461538,0.019504876219054765,0.00016202116359431514,3723.416424372287,0.341793401319736,0.4713617276544691,1,1,867
339,2870,98790,0.624,0.38880000000000003,16.0948,924,15,4,1,2023,2,9,3,1,1,3,8.466076696165192,291.4159292035398,34.42160278745644,0.6230769230769231,0.03877028605512339,8.569770924349824e-05,4580.696592876469,0.33921854583772393,0.46746469968387777,0,0,861
200,2300,89100,0.432,0.2808,12.7576,706,11,6,1,2023,4,0,2,4,4,3,11.5,445.5,38.73913043478261,0.65,0.033862168432934096,0.00012906846240179573,3447.824715690632,0.341793401319736,0.4713617276544691,0,0,690
189,3200,104400,0.504,0.2928,17.308,79,1,26,12,2022,0,1,2,0,0,0,16.93121693121693,552.3809523809524,32.625,0.580952380952381,0.029119482320314305,0.00016217640738713535,3982.0260216662036,0.341793401319736,0.4713617276544691,1,0,960
113,3240,105080,0.576,0.4632,17.9928,468,7,3,1,2023,1,2,4,0,0,3,28.672566371681416,929.9115044247787,32.4320987654321,0.8041666666666667,0.03201280512204882,0.0002728641641766408,3375.8346972512777,0.3408404580152672,0.4721145038167939,0,0,972
221,2890,99130,0.48,0.216,15.554,767,12,1,1,2023,6,3,1,1,1,3,13.076923076923077,448.552036199095,34.30103806228374,0.45,0.030860228880030857,0.00013191690786767957,3985.6431086520215,0.33098196027352655,0.46991077824812766,0,1,867
302,2756,96852,0.384,0.20879999999999999,14.751999999999999,173,2,4,1,2023,2,4,0,4,4,3,9.125827814569536,320.70198675496687,35.1422351233672,0.54375,0.026030368763557486,9.422446428126973e-05,4319.812695925734,0.33365267175572516,0.4695648854961832,1,0,826
319,2580,93860,0.432,0.2424,14.0352,186,2,3,1,2023,1,5,0,4,4,3,8.087774294670846,294.23197492163007,36.37984496124031,0.5611111111111111,0.030779753761969904,8.61684881170983e-05,4258.895457426232,0.33365267175572516,0.4695648854961832,1,0,774
380,3150,103550,0.504,0.408,17.358,1167,19,21,12,2022,2,6,3,0,0,0,8.289473684210526,272.5,32.87301587301587,0.8095238095238094,0.02903560318008987,8.005286030140538e-05,4985.951900478363,0.33921854583772393,0.46746469968387777,0,0,945
357,2836,98212,0.432,0.48,15.884,795,12,12,1,2023,3,7,3,1,1,3,7.943977591036415,275.10364145658264,34.63046544428773,1.1111111111111112,0.02719717955175019,8.088601791060578e-05,4632.82966262603,0.33921854583772393,0.46746469968387777,0,0,850
281,2980,100660,0.312,0.4536,16.436,1120,18,31,12,2022,5,8,0,2,2,0,10.604982206405694,358.220640569395,33.77852348993289,1.4538461538461538,0.01898272085665612,0.00010535448247969097,4384.564904972418,0.33365267175572516,0.4695648854961832,0,1,894
200,3108,102836,0.624,0.38880000000000003,17.2848,468,7,5,1,2023,3,9,2,2,2,3,15.54,514.18,33.087516087516086,0.6230769230769231,0.036101083032490974,0.00015111439573690146,3998.3922205145323,0.341793401319736,0.4713617276544691,0,0,932
210,2892,99164,0.432,0.2808,15.717600000000001,50,0,7,1,2023,5,0,1,2,2,3,13.771428571428572,472.20952380952383,34.28907330567082,0.65,0.02748511223087494,0.00013887528308084154,3919.739511359215,0.33098196027352655,0.46991077824812766,1,1,867
194,2992,100864,0.504,0.2928,16.268,1136,18,26,12,2022,0,1,2,2,2,0,15.422680412371134,519.9175257731958,33.711229946524064,0.580952380952381,0.03098106712564544,0.000152905698885342,3882.9920563481783,0.341793401319736,0.4713617276544691,0,0,897
369,3490,109330,0.576,0.4632,19.2428,126,1,4,1,2023,2,2,3,3,3,3,9.4579945799458,296.28726287262873,31.326647564469916,0.8041666666666667,0.029933273743945787,8.650868544723132e-05,5202.3198142938545,0.33921854583772393,0.46746469968387777,1,0,1047
275,3200,104400,0.48,0.216,17.104,279,4,2,1,2023,0,3,1,0,0,3,11.636363636363637,379.6363636363636,32.625,0.45,0.02806361085126286,0.00011145942180424938,4512.262848728368,0.33098196027352655,0.46991077824812766,1,0,960
348,3240,105080,0.384,0.20879999999999999,17.172,1077,17,4,1,2023,2,4,3,0,0,3,9.310344827586206,301.95402298850576,32.4320987654321,0.54375,0.02236198462613557,8.860244411482876e-05,4911.507061130372,0.33921854583772393,0.46746469968387777,0,0,972
284,2300,89100,0.432,0.2424,12.635200000000001,1046,17,3,1,2023,1,5,0,4,4,3,8.098591549295774,313.7323943661972,38.73913043478261,0.5611111111111111,0.034190198809674555,9.08932833815463e-05,3875.3234832274134,0.33365267175572516,0.4695648854961832,0,0,690
119,3450,108650,0.312,0.4536,18.786,778,12,22,12,2022,3,6,4,3,3,0,28.991596638655462,913.0252100840336,31.492753623188406,1.4538461538461538,0.01660811242414564,0.0002668347596746936,3546.4888248720813,0.3408404580152672,0.4721145038167939,0,0,1035
180,2980,100660,0.624,0.38880000000000003,16.6448,333,5,13,1,2023,4,7,2,2,2,3,16.555555555555557,559.2222222222222,33.77852348993289,0.6230769230769231,0.037489185811785064,0.00016447005320440649,3779.623713277984,0.341793401319736,0.4713617276544691,0,0,894
190,3150,103550,0.432,0.2808,17.0076,682,11,1,1,2023,6,8,2,0,0,3,16.57894736842105,545.0,32.87301587301587,0.65,0.025400409228815354,0.00016010572060281075,3957.3526459410987,0.341793401319736,0.4713617276544691,0,1,945
170,2836,98212,0.504,0.2928,15.488000000000001,71,0,6,1,2023,4,9,4,1,1,3,16.68235294117647,577.7176470588236,34.63046544428773,0.580952380952381,0.03254132231404958,0.00016986063761227212,3617.761235925834,0.3408404580152672,0.4721145038167939,1,0,850
